8.30000000000000071E1	-1.55633600348793366E1
8.40000000000000036E1	-1.65899201875390601E1
8.50000000000000000E1	-1.77098086211871442E1
8.59999999999999964E1	-1.89136320390987467E1
8.69999999999999929E1	-2.01626903879309927E1
8.80000000000000071E1	-2.13579740841289700E1
8.90000000000000036E1	-2.22991111655807028E1
9.00000000000000000E1	-2.27108511256758616E1
9.09999999999999964E1	-2.24262701167152922E1
9.19999999999999929E1	-2.15620915325425289E1
9.30000000000000071E1	-2.03950583093477711E1
9.40000000000000036E1	-1.91470689127494831E1
9.50000000000000000E1	-1.79334973457748026E1
9.59999999999999964E1	-1.67975334794279907E1
9.69999999999999929E1	-1.57505671140380588E1
9.80000000000000071E1	-1.47927791946841936E1
9.90000000000000036E1	-1.39158400581974240E1
1.00000000000000000E2	-1.31104783433993166E1
1.01000000000000001E2	-1.23679466608595057E1
1.02000000000000002E2	-1.16785408238401112E1
1.03000000000000003E2	-1.10380495091892672E1
1.04000000000000004E2	-1.04413555774869260E1
1.05000000000000004E2	-9.88339825511797621E0
1.06000000000000005E2	-9.35987855411808667E0
1.06999999999999984E2	-8.86677308828538635E0
1.08000000000000007E2	-8.39952003356779464E0
1.09000000000000008E2	-7.95832803534982069E0
1.10000000000000009E2	-7.54070013206241185E0
1.10999999999999988E2	-7.14446967961749202E0
1.11999999999999988E2	-6.76775104469653943E0
1.13000000000000012E2	-6.40634626790043438E0
1.14000000000000012E2	-6.05977280639834248E0
1.14999999999999991E2	-5.72949000341462433E0
1.15999999999999992E2	-5.41423004745585068E0
1.16999999999999993E2	-5.11286446124770944E0
1.18000000000000016E2	-4.82438889670479565E0
1.18999999999999995E2	-4.54790384104696788E0
1.19999999999999996E2	-4.28260058551941381E0
1.20999999999999996E2	-4.02775175690091292E0
1.21999999999999997E2	-3.78269726509549775E0
1.22999999999999998E2	-3.54683997072743162E0
1.23999999999999999E2	-3.31861398158066212E0
1.25000000000000000E2	-3.09606012043226864E0
1.26000000000000001E2	-2.88208412860499186E0
1.27000000000000002E2	-2.67620685722605600E0
1.28000000000000003E2	-2.47798947383639012E0
1.29000000000000004E2	-2.28702920140089594E0
1.30000000000000004E2	-2.10295625579817980E0
1.31000000000000005E2	-1.92543102890815354E0
1.31999999999999984E2	-1.75413833112256357E0
1.33000000000000007E2	-1.58878850608199707E0
1.34000000000000008E2	-1.42911062065069405E0
1.35000000000000009E2	-1.27485686344327664E0
1.35999999999999988E2	-1.12323119845166119E0
1.36999999999999988E2	-9.77156715728437497E-1
1.38000000000000012E2	-8.36404071187706322E-1
1.39000000000000012E2	-7.00755975049878099E-1
1.39999999999999991E2	-5.70014894861822086E-1
1.40999999999999992E2	-4.43992867613085807E-1
1.41999999999999993E2	-3.22516783975193233E-1
1.43000000000000016E2	-2.05424168505104365E-1
1.43999999999999995E2	-9.25623381762149400E-2
1.44999999999999996E2	1.62101730078204431E-2
1.45999999999999996E2	1.21026577675121416E-1
1.46999999999999997E2	2.23326909714731769E-1
1.47999999999999998E2	3.22028715051480630E-1
1.48999999999999999E2	4.16770096224881215E-1
1.50000000000000000E2	5.07666777176403983E-1
1.51000000000000001E2	5.94828009031870764E-1
1.52000000000000002E2	6.78354025247209336E-1
1.53000000000000003E2	7.58340800835183693E-1
1.54000000000000004E2	8.34877668640507409E-1
1.55000000000000004E2	9.08048380943921707E-1
1.56000000000000005E2	9.77931462732051138E-1
1.56999999999999984E2	1.04460052707102125E0
1.58000000000000007E2	1.10864259663349518E0
1.59000000000000008E2	1.16996719646988501E0
1.60000000000000009E2	1.22807045920199998E0
1.61000000000000010E2	1.28301356935622080E0
1.61999999999999988E2	1.33485352340234287E0
1.63000000000000012E2	1.38364272444569036E0
1.63999999999999990E2	1.42943168059141335E0
1.64999999999999991E2	1.47226537172440874E0
1.66000000000000014E2	1.51218604100835785E0
1.66999999999999993E2	1.54923263434077785E0
1.68000000000000016E2	1.58344020244189920E0
1.68999999999999995E2	1.61492934888240613E0
1.69999999999999996E2	1.64386239032215520E0
1.71000000000000019E2	1.66998104323816654E0
1.71999999999999997E2	1.69331146860569159E0
1.72999999999999998E2	1.71387579844736893E0
1.73999999999999977E2	1.73169282600496111E0
1.75000000000000000E2	1.74677983680340976E0
1.76000000000000023E2	1.75914976083043628E0
1.77000000000000002E2	1.76881591704671637E0
1.78000000000000003E2	1.77578543999568872E0
1.78999999999999981E2	1.78006665597962632E0
1.80000000000000004E2	1.78166165325671844E0
1.81000000000000005E2	1.78026496817065971E0
1.81999999999999984E2	1.77624371691485283E0
1.83000000000000007E2	1.76959368697326891E0
1.83999999999999986E2	1.76030885364956813E0
1.85000000000000009E2	1.74838083607050243E0
1.86000000000000010E2	1.73379877603428545E0
1.86999999999999988E2	1.71654933105356955E0
1.88000000000000012E2	1.69661728468797124E0
1.88999999999999990E2	1.67398370867577717E0
1.89999999999999991E2	1.64862702087860602E0
1.91000000000000014E2	1.62052475307031552E0
1.91999999999999993E2	1.58893977842241241E0
1.93000000000000016E2	1.55446754567120293E0
1.93999999999999995E2	1.51733679300645141E0
1.94999999999999996E2	1.47751339848582997E0
1.96000000000000019E2	1.43496163538095334E0
1.96999999999999997E2	1.38964170037769263E0
1.97999999999999998E2	1.34151195895741981E0
1.98999999999999977E2	1.29052694391962075E0
2.00000000000000000E2	1.23663729672049927E0
2.01000000000000023E2	1.17979071598069818E0
2.02000000000000002E2	1.11993198911996927E0
2.03000000000000025E2	1.05619004204743883E0
2.04000000000000004E2	9.88710137605070472E-1
2.04999999999999982E2	9.18309820544218702E-1
2.06000000000000005E2	8.44921492329973312E-1
2.06999999999999984E2	7.68474116658265505E-1
2.08000000000000007E2	6.88892890728062923E-1
2.08999999999999986E2	6.06096224342281165E-1
2.10000000000000009E2	5.20000365869969983E-1
2.11000000000000032E2	4.30514703033069246E-1
2.12000000000000011E2	3.37542266155213477E-1
2.12999999999999989E2	2.40980693429023951E-1
2.13999999999999968E2	1.40127794475755185E-1
2.14999999999999991E2	3.39192069783101324E-2
2.16000000000000014E2	-7.58385290718950422E-2
2.16999999999999993E2	-1.89264652041500914E-1
2.18000000000000016E2	-3.06484569275712815E-1
2.18999999999999995E2	-4.27632214832169488E-1
2.20000000000000018E2	-5.52851214804231805E-1
2.20999999999999996E2	-6.82292298666616759E-1
2.21999999999999975E2	-8.16119437840962547E-1
2.22999999999999998E2	-9.54505562220956705E-1
2.23999999999999977E2	-1.09763637497946931E0
2.25000000000000000E2	-1.24571169918938840E0
2.26000000000000023E2	-1.40199542120952358E0
2.27000000000000002E2	-1.56317270141039932E0
2.28000000000000025E2	-1.72946352880601117E0
2.29000000000000004E2	-1.90110421030186716E0
2.29999999999999982E2	-2.07835156371193008E0
2.31000000000000005E2	-2.26147856177366435E0
2.31999999999999984E2	-2.45078253199707641E0
2.33000000000000007E2	-2.64658408961126357E0
2.33999999999999986E2	-2.84923086095929534E0
2.35000000000000009E2	-3.05909881969952835E0
2.36000000000000032E2	-3.27659780393782363E0
2.37000000000000011E2	-3.50485501294563306E0
2.37999999999999989E2	-3.74213001184381433E0
2.38999999999999968E2	-3.98796560330834948E0
2.39999999999999991E2	-4.24290531080909794E0
2.41000000000000014E2	-4.50754426177850487E0
2.41999999999999993E2	-4.78254069204435694E0
2.43000000000000016E2	-5.06861923334797293E0
2.43999999999999995E2	-5.36658599660910696E0
2.45000000000000018E2	-5.67733540878904641E0
2.45999999999999996E2	-6.00186672764919216E0
2.46999999999999975E2	-6.34129952232644634E0
2.47999999999999998E2	-6.69793404287534777E0
2.48999999999999977E2	-7.07269095953294347E0
2.50000000000000000E2	-7.46590559140638810E0
2.51000000000000023E2	-7.87931706525788833E0
2.52000000000000002E2	-8.31491093052284391E0
2.53000000000000025E2	-8.77496878452607554E0
2.54000000000000004E2	-9.26383606005340354E0
2.54999999999999982E2	-9.78249675841871635E0
2.56000000000000005E2	-1.03341134239195376E1
2.56999999999999984E2	-1.09227104413328679E1
2.58000000000000007E2	-1.15530072054394983E1
2.58999999999999986E2	-1.22313140325131320E1
2.60000000000000009E2	-1.29651933730489710E1
2.61000000000000032E2	-1.37594601179880249E1
2.62000000000000011E2	-1.46224354758953345E1
2.62999999999999989E2	-1.55630328279069441E1
2.63999999999999968E2	-1.65895467504338034E1
2.64999999999999991E2	-1.77093776898150712E1
2.66000000000000014E2	-1.89131338918914471E1
2.66999999999999993E2	-2.01621186334102687E1
2.68000000000000016E2	-2.13573432996683055E1
2.68999999999999995E2	-2.22984789994737431E1
2.70000000000000018E2	-2.27103197897617948E1
2.70999999999999996E2	-2.24259255493360632E1
2.71999999999999975E2	-2.15619323016270892E1
2.72999999999999998E2	-2.03950291430308850E1
2.73999999999999977E2	-1.91471153122765081E1
2.75000000000000000E2	-1.79335827110461254E1
2.76000000000000023E2	-1.67976373997609696E1
2.77000000000000002E2	-1.57506777811733167E1
2.78000000000000025E2	-1.47928903568680759E1
2.79000000000000004E2	-1.39159489492227784E1
2.79999999999999982E2	-1.31105827334187564E1
2.81000000000000005E2	-1.23680463111597239E1
2.81999999999999984E2	-1.16786354785498325E1
2.83000000000000007E2	-1.10381388449152884E1
2.83999999999999986E2	-1.04414394295326352E1
2.85000000000000009E2	-9.88347763679493774E0
2.86000000000000032E2	-9.35995284819678197E0
2.87000000000000011E2	-8.86684289102968393E0
2.87999999999999989E2	-8.39958571634655904E0
2.88999999999999968E2	-7.95839028515238933E0
2.89999999999999991E2	-7.54075819324016816E0
2.91000000000000014E2	-7.14452501045212163E0
2.91999999999999993E2	-6.76780253657608188E0
2.93000000000000016E2	-6.40639463755859495E0
2.93999999999999995E2	-6.05981842351878441E0
2.95000000000000018E2	-5.72953306535833651E0
2.95999999999999996E2	-5.41426993937920642E0
2.96999999999999975E2	-5.11290195407993764E0
2.97999999999999998E2	-4.82442414745628412E0
2.98999999999999977E2	-4.54793690961031594E0
3.00000000000000000E2	-4.28263153516947970E0
3.01000000000000023E2	-4.02778066298177073E0
3.02000000000000002E2	-3.78272422233428518E0
3.03000000000000025E2	-3.54686504097055044E0
3.04000000000000004E2	-3.31863769625995397E0
3.04999999999999982E2	-3.09608214063518616E0
3.06000000000000005E2	-2.88210469005876924E0
3.06999999999999984E2	-2.67622615312409318E0
3.08000000000000007E2	-2.47800720179381440E0
3.08999999999999986E2	-2.28704506515687145E0
3.10000000000000009E2	-2.10297139197556415E0
3.11000000000000032E2	-1.92544466326306773E0
3.12000000000000011E2	-1.75415065596039366E0
3.12999999999999989E2	-1.58879963216176279E0
3.13999999999999968E2	-1.42912080189801505E0
3.14999999999999991E2	-1.27486613670950488E0
3.16000000000000014E2	-1.12323798742637426E0
3.16999999999999993E2	-9.77162596857214893E-1
3.18000000000000016E2	-8.36407969680981367E-1
3.18999999999999995E2	-7.00759395453649514E-1
3.20000000000000018E2	-5.70016870443649459E-1
3.20999999999999996E2	-4.43994029345230068E-1
3.22000000000000020E2	-3.22516963970894199E-1
3.22999999999999954E2	-2.05423161298679036E-1
3.23999999999999977E2	-9.25607810764592465E-2
3.25000000000000000E2	1.62124456816486973E-2
3.26000000000000023E2	1.21029771804473540E-1
3.27000000000000046E2	2.23330837664861681E-1
3.27999999999999980E2	3.22032829962096212E-1
3.29000000000000004E2	4.16774023923212589E-1
3.29999999999999982E2	5.07670985809716058E-1
3.31000000000000005E2	5.94832174611973130E-1
3.32000000000000028E2	6.78358559784416038E-1
3.32999999999999963E2	7.58345425181850530E-1
3.33999999999999986E2	8.34882782335365370E-1
3.35000000000000009E2	9.08053710668798075E-1
3.36000000000000032E2	9.77936744446339468E-1
3.37000000000000011E2	1.04460615073655783E0
3.37999999999999989E2	1.10864783293806446E0
3.38999999999999968E2	1.16997282743751563E0
3.39999999999999991E2	1.22807634110695396E0
3.41000000000000014E2	1.28301959172979818E0
3.42000000000000037E2	1.33485962042725359E0
3.42999999999999972E2	1.38365000798706528E0
3.43999999999999995E2	1.42943878805441571E0
3.45000000000000018E2	1.47227220308039097E0
3.45999999999999996E2	1.51219315488429129E0
3.47000000000000020E2	1.54923985398418251E0
3.47999999999999954E2	1.58344749897249670E0
3.48999999999999977E2	1.61484994189846498E0
3.50000000000000000E2	1.64347635249300494E0
3.51000000000000023E2	1.66935424717777758E0
3.52000000000000046E2	1.69250655357737978E0
3.52999999999999980E2	1.71295531143226487E0
3.54000000000000004E2	1.73072004462457207E0
3.54999999999999982E2	1.74581576125116733E0
3.56000000000000005E2	1.75825748701471207E0
3.57000000000000028E2	1.76805593876022882E0
3.57999999999999963E2	1.77521940358057884E0
3.58999999999999986E2	1.77975556590375539E0
3.60000000000000009E2	1.78166792115224015E0
